0011011000111001010111011110010110010011110101010101001010001010000100100110101101111,2701.0
0011011000110001010111011110010110010011110101010101001010001010000100100110101101111,2701.0
0011011000111001010111011110010110010011110101010101001010001010000110100100101111011,2701.0
0011011000111001010111011110010110010011110101010101001010001010000110100110101011011,2841.0
1011011000110001010111011110010110010011110101010101001010001010000100100110101111011,2701.0
0011011001111001010111011110010110010011110101010101001010001010000110100110101101111,2701.0
1011011000110001010111011110010110010011110101010101001010001010000110100110101111011,2701.0
1011011000111001010111011110010110010011110101010101001010001010000100100110101101111,2701.0
1111011000110001010111011110010110010011110101010101001010001010000110100110100101111,2701.0
1011011000110001010111011110010110010011110101010101001010001010000100100110101111011,2701.0
0011011000111001010111011110010111010011110101010101001010001010000110100110101011011,2841.0
0011011000111001010111011110010110010011110101010101001010001010000111100110101101011,2701.0
1011011000110001010111011110010110010011110101010101001010001010000110100110100111011,2701.0
0011011000111001010111011110010111010011110101010101001010001010000110100110101001111,2841.0
0011011000111001010111011110010110010011110101010101001010001010000100100110101101111,2701.0
1011011000110001010111011110010110010011110101010101001010001010000100100110101111011,2701.0
1011011000110001010111011110010110010011110101010101001010001010000110100110101011011,2841.0
0011011000111001010111011110010111010011110101010101001010001010000110100110101111011,2701.0
0011011000110001010111011110010110010011110101010101001010001010000110100110101011011,2841.0
0011011010111001010111011110010111010011110101010101001010001010000100100110101101111,2701.0
