0011011000011001010111011110011110010011110101010101001010001010000110100110101111011,2734.0
0011011000011001010111011110011110010011110101010101001010001010000110100110100101111,2734.0
0011011000111001010111011110011110010011110101010101001010001010000110100110100101111,2734.0
0011011000111001010111011110011110010011110101010101001010001010000110100110100101111,2734.0
0000011000111001010111011110011110010011110101010101001010001010000110100110100101111,2734.0
0011111000111001010111011110011110010011110101010101001010001010000110100110101111011,2734.0
0011011000111001010111011110011110010011110101000101001010001010000110100110100101111,2734.0
0011111000110001010111011110011110010011110101010101001010001010000110100110100101111,2734.0
1011011100111001010111011110011110010011110101010101001010001010000110100110101111011,2708.0
1011011000111001010111011110011110010011110101000101001010001010000110100110100111011,2708.0
1011011000111001010111011110011110010011110101010101001010001010000110100110100101111,2708.0
0011011100111001010111011110011110010011110101010101001010001010000110100110101101111,2734.0
1011011000111001010111011110011110010011110101010101001010000010000110100110101111011,1419.0
1011011100111001010111011110011110010011110101010101001010001010000110100110100101111,2708.0
1011011000111001010111011110011110010011110101010101001010001010000110100110100101111,2708.0
0011011000011001010111011111011110010011110101010101001010001010000110100110100101111,2734.0
0011011000011001010111011110011110010011110101010101001010001010000110100110100101111,2734.0
1011011000111001010111011110011110010011110101010101001010001010000110100110100101111,2708.0
1011011100111001010111011110011110010011110101010101001010001010000110100110100101111,2708.0
1011011000111001010111011110011110010011110101010101001010001010000110100110101101111,2708.0
