1011001000110000010111011110010110010011110100010101001010001010000110100110101001001,2451.0
1011001000110000010111011110110110010011110100010101001010001010000110100110101001001,2451.0
1011001000110000010101011110010010010011110101010101001010001010000110100110101001001,2451.0
1011001000110000010111011110110110010011110100010101001010001010000110100110101001001,2451.0
1011011000110000010111011110010110010011110100010101001010001010000110100110101001001,2451.0
1011001000110000010111011110010110010011110100010101001010001010000110100110101001001,2451.0
1011001000110000010111011110110110010011110100010101001010001010000110100110101001001,2451.0
1011001000110000010111011110110110010011110100010101001010001010000110100110101001001,2451.0
1011011000110000010111011110010110010011110100010101001010001010000110100110101001001,2451.0
1011001000110000010111011110110110010011110100010101001010001010000110101110101001001,2451.0
1011011000110000010111011110010110010011110100010101001010001010000110100110101001001,2451.0
1011001000110000010111011110110110010011110100010101001010001010000110100110101001001,2451.0
1011001000110000010111011110110110010011110100010101001010001010000110100110101001001,2451.0
1011001000110000010111011110110110010011110100010101001010001010000110100110101001001,2451.0
1011001000110000010111011110010110010011110101010101001010001010000110100110101001001,2451.0
1011011000110000010111011110110110010011110100010101001010001010000110100110101001001,2451.0
1011011000110000010111011110010110010011110100010101001010001010000110100110101001001,2451.0
1011011000110000010111011110010110010011110100010101001010001010000110100110101001001,2451.0
1011001000110000010111011110110110010011110100010101001010001010000110100110101001001,2451.0
1011001000110000010111011110010110010011110100010101001010001010000110100110101001001,2451.0
